MonthYear;GDP;Export;Import;Inflation;Variations Inflation (%) ;Interest rate on bank loans;Variations Interest rates on bank loans(%);Government Spending (% of GDP);HouseHold Taxes;Debt to Income Ratio (%);New mortgages ;Part of mortgage already paid;Mortgages (Million of Livre);Corporation tax Rate;Household Tax Rate;Deposits for households;Interest rates on government bonds;Housing wealth;Residential mortgage LTV ratio (%);Housing stock;Annual business investment (million livre);% growth;Private pension wealth (billion Livres);Total wealth (billion Livres);UK National debt en % de GDP;UK National debt en Livres;Nominal demand for GB (ICPF);Nominal demand for GB (Rest of the World ou Overseas);Nominal demand for GB (CB);Interest rates on deposits (%);UK government bonds issued by Central Government (in sterling millions);Interest rates Mortgages 3 years (%);Bank bond supply ;Government transfer to households;% of net disposable income;Annuities ;Bank Dividend (in sterling millions)
01/12/2003;170319166666.66666;39993500000.0;44068666666.666664;1.38;-9.21;1.26;-29.21;44.10147;11.892000000000001;119.8;99.28;16433.0;8895.0;0.3;0.4;25999083333.333332;;;;;11954.666666666666;-2.8;;;31.26;53241771500.0;14375278305.0;12245607445.0;12245607445.0;;;;28.666666666666668;13455214166.666666;402.2447;;1431.1666666666667
01/01/2004;200300833333.33334;46898583333.333336;52027333333.333336;1.39;0.72;1.87;48.41;44.91713;11.89;;96.55;;9128.0;0.3;0.4;29451333333.333332;;;;;11449.583333333334;-4.2;;;32.52;65137831000.0;17587214370.0;14981701130.0;14981701130.0;;;;15.75;15823765833.333334;405.3268;;1580.0833333333333
01/02/2004;200300833333.33334;46898583333.333336;52027333333.333336;1.39;0.72;1.87;48.41;44.91713;11.89;;94.52;;8986.0;0.3;0.4;29451333333.333332;;;;;11449.583333333334;-4.2;;;32.52;65137831000.0;17587214370.0;14981701130.0;14981701130.0;;;;15.75;15823765833.333334;405.3268;;1580.0833333333333
01/03/2004;200300833333.33334;46898583333.333336;52027333333.333336;1.39;0.72;1.87;48.41;44.91713;11.89;122.2;88.63;12239.0;8962.0;0.3;0.4;29451333333.333332;;;;;11449.583333333334;-4.2;;;32.52;65137831000.0;17587214370.0;14981701130.0;14981701130.0;;;;15.75;15823765833.333334;405.3268;;1580.0833333333333
01/04/2004;200300833333.33334;46898583333.333336;52027333333.333336;1.39;0.72;1.87;48.41;44.91713;11.89;;88.9;;9225.0;0.3;0.4;29451333333.333332;;;;;11449.583333333334;-4.2;;;32.52;65137831000.0;17587214370.0;14981701130.0;14981701130.0;;;;15.75;15823765833.333334;405.3268;;1580.0833333333333
01/05/2004;200300833333.33334;46898583333.333336;52027333333.333336;1.39;0.72;1.87;48.41;44.91713;11.89;;78.31;;8454.0;0.3;0.4;29451333333.333332;;;;;11449.583333333334;-4.2;;;32.52;65137831000.0;17587214370.0;14981701130.0;14981701130.0;;;;15.75;15823765833.333334;405.3268;;1580.0833333333333
01/06/2004;200300833333.33334;46898583333.333336;52027333333.333336;1.39;0.72;1.87;48.41;44.91713;11.89;124.6;89.42;15452.0;8902.0;0.3;0.4;29451333333.333332;;;;;11449.583333333334;-4.2;;;32.52;65137831000.0;17587214370.0;14981701130.0;14981701130.0;;;;15.75;15823765833.333334;405.3268;;1580.0833333333333
01/07/2004;200300833333.33334;46898583333.333336;52027333333.333336;1.39;0.72;1.87;48.41;44.91713;11.89;;84.27;;8777.0;0.3;0.4;29451333333.333332;;;;;11449.583333333334;-4.2;;;32.52;65137831000.0;17587214370.0;14981701130.0;14981701130.0;;;;15.75;15823765833.333334;405.3268;;1580.0833333333333
01/08/2004;200300833333.33334;46898583333.333336;52027333333.333336;1.39;0.72;1.87;48.41;44.91713;11.89;;67.49;;7978.0;0.3;0.4;29451333333.333332;;;;;11449.583333333334;-4.2;;;32.52;65137831000.0;17587214370.0;14981701130.0;14981701130.0;;;;15.75;15823765833.333334;405.3268;;1580.0833333333333
01/09/2004;200300833333.33334;46898583333.333336;52027333333.333336;1.39;0.72;1.87;48.41;44.91713;11.89;127.4;70.01;14231.0;7531.0;0.3;0.4;29451333333.333332;;;;;11449.583333333334;-4.2;;;32.52;65137831000.0;17587214370.0;14981701130.0;14981701130.0;;;;15.75;15823765833.333334;405.3268;;1580.0833333333333
01/10/2004;200300833333.33334;46898583333.333336;52027333333.333336;1.39;0.72;1.87;48.41;44.91713;11.89;;75.4;;7261.0;0.3;0.4;29451333333.333332;;;;;11449.583333333334;-4.2;;;32.52;65137831000.0;17587214370.0;14981701130.0;14981701130.0;;;;15.75;15823765833.333334;405.3268;;1580.0833333333333
01/11/2004;200300833333.33334;46898583333.333336;52027333333.333336;1.39;0.72;1.87;48.41;44.91713;11.89;;69.99;;5546.0;0.3;0.4;29451333333.333332;;;;;11449.583333333334;-4.2;;;32.52;65137831000.0;17587214370.0;14981701130.0;14981701130.0;;;;15.75;15823765833.333334;405.3268;;1580.0833333333333
01/12/2004;200300833333.33334;46898583333.333336;52027333333.333336;1.39;0.72;1.87;48.41;44.91713;11.89;129.6;72.38;8418.0;8441.0;0.3;0.4;29451333333.333332;;;;;11449.583333333334;-4.2;;;32.52;65137831000.0;17587214370.0;14981701130.0;14981701130.0;;;;15.75;15823765833.333334;405.3268;;1580.0833333333333
01/01/2005;210417500000.0;51974666666.666664;57282583333.333336;2.09;50.36;2.04;9.09;46.1906;11.864;;68.28;;6427.0;0.3;0.4;31374250000.0;;;;;13639.583333333334;19.1;;;35.6;74908630000.0;20225330100.0;17228984900.0;17228984900.0;;;;28.25;16622982500.0;426.5985;;1351.0833333333333
01/02/2005;210417500000.0;51974666666.666664;57282583333.333336;2.09;50.36;2.04;9.09;46.1906;11.864;;65.39;;7026.0;0.3;0.4;31374250000.0;;;;;13639.583333333334;19.1;;;35.6;74908630000.0;20225330100.0;17228984900.0;17228984900.0;;;;28.25;16622982500.0;426.5985;;1351.0833333333333
01/03/2005;210417500000.0;51974666666.666664;57282583333.333336;2.09;50.36;2.04;9.09;46.1906;11.864;130.6;62.81;4564.0;6327.0;0.3;0.4;31374250000.0;;;;;13639.583333333334;19.1;;;35.6;74908630000.0;20225330100.0;17228984900.0;17228984900.0;;;;28.25;16622982500.0;426.5985;;1351.0833333333333
01/04/2005;210417500000.0;51974666666.666664;57282583333.333336;2.09;50.36;2.04;9.09;46.1906;11.864;;62.55;;7344.0;0.3;0.4;31374250000.0;;;;;13639.583333333334;19.1;;;35.6;74908630000.0;20225330100.0;17228984900.0;17228984900.0;;;;28.25;16622982500.0;426.5985;;1351.0833333333333
01/05/2005;210417500000.0;51974666666.666664;57282583333.333336;2.09;50.36;2.04;9.09;46.1906;11.864;;61.25;;7353.0;0.3;0.4;31374250000.0;;;;;13639.583333333334;19.1;;;35.6;74908630000.0;20225330100.0;17228984900.0;17228984900.0;;;;28.25;16622982500.0;426.5985;;1351.0833333333333
01/06/2005;210417500000.0;51974666666.666664;57282583333.333336;2.09;50.36;2.04;9.09;46.1906;11.864;132.5;61.98;10309.0;7256.0;0.3;0.4;31374250000.0;;;90.68429;;13639.583333333334;19.1;;;35.6;74908630000.0;20225330100.0;17228984900.0;17228984900.0;;;;28.25;16622982500.0;426.5985;;1351.0833333333333
01/07/2005;210417500000.0;51974666666.666664;57282583333.333336;2.09;50.36;2.04;9.09;46.1906;11.864;;56.95;;6836.0;0.3;0.4;31374250000.0;;;;;13639.583333333334;19.1;;;35.6;74908630000.0;20225330100.0;17228984900.0;17228984900.0;;;;28.25;16622982500.0;426.5985;;1351.0833333333333
01/08/2005;210417500000.0;51974666666.666664;57282583333.333336;2.09;50.36;2.04;9.09;46.1906;11.864;;54.41;;7420.0;0.3;0.4;31374250000.0;;;;;13639.583333333334;19.1;;;35.6;74908630000.0;20225330100.0;17228984900.0;17228984900.0;;;;28.25;16622982500.0;426.5985;;1351.0833333333333
01/09/2005;210417500000.0;51974666666.666664;57282583333.333336;2.09;50.36;2.04;9.09;46.1906;11.864;133.7;53.16;10627.0;7468.0;0.3;0.4;31374250000.0;;;90.39158;;13639.583333333334;19.1;;;35.6;74908630000.0;20225330100.0;17228984900.0;17228984900.0;;;;28.25;16622982500.0;426.5985;;1351.0833333333333
01/10/2005;210417500000.0;51974666666.666664;57282583333.333336;2.09;50.36;2.04;9.09;46.1906;11.864;;51.45;;7532.0;0.3;0.4;31374250000.0;;;;;13639.583333333334;19.1;;;35.6;74908630000.0;20225330100.0;17228984900.0;17228984900.0;;;;28.25;16622982500.0;426.5985;;1351.0833333333333
01/11/2005;210417500000.0;51974666666.666664;57282583333.333336;2.09;50.36;2.04;9.09;46.1906;11.864;;59.09;;7802.0;0.3;0.4;31374250000.0;;;;;13639.583333333334;19.1;;;35.6;74908630000.0;20225330100.0;17228984900.0;17228984900.0;;;;28.25;16622982500.0;426.5985;;1351.0833333333333
01/12/2005;210417500000.0;51974666666.666664;57282583333.333336;2.09;50.36;2.04;9.09;46.1906;11.864;134.6;63.15;9148.0;8056.0;0.3;0.4;31374250000.0;;;90.65808;;13639.583333333334;19.1;;;35.6;74908630000.0;20225330100.0;17228984900.0;17228984900.0;;;;28.25;16622982500.0;426.5985;;1351.0833333333333
01/01/2006;224762500000.0;60060083333.333336;65328250000.0;2.46;17.7;1.66;-18.63;46.2337;12.368;;58.37;;8209.0;0.3;0.4;34764166666.666664;;2048666.6666666667;;;12727.5;-6.7;;;36.67;82420408750.0;22253510362.5;18956694012.5;18956694012.5;;;;18.5;17756237500.0;417.7941;;1662.5833333333333
01/02/2006;224762500000.0;60060083333.333336;65328250000.0;2.46;17.7;1.66;-18.63;46.2337;12.368;;64.18;;7423.0;0.3;0.4;34764166666.666664;;2048666.6666666667;;;12727.5;-6.7;;;36.67;82420408750.0;22253510362.5;18956694012.5;18956694012.5;;;;18.5;17756237500.0;417.7941;;1662.5833333333333
01/03/2006;224762500000.0;60060083333.333336;65328250000.0;2.46;17.7;1.66;-18.63;46.2337;12.368;135.1;56.36;7400.0;8815.0;0.3;0.4;34764166666.666664;;2048666.6666666667;90.64411;;12727.5;-6.7;;;36.67;82420408750.0;22253510362.5;18956694012.5;18956694012.5;;;;18.5;17756237500.0;417.7941;;1662.5833333333333
01/04/2006;224762500000.0;60060083333.333336;65328250000.0;2.46;17.7;1.66;-18.63;46.2337;12.368;;51.15;;7937.0;0.3;0.4;34764166666.666664;;2048666.6666666667;;;12727.5;-6.7;;;36.67;82420408750.0;22253510362.5;18956694012.5;18956694012.5;;;;18.5;17756237500.0;417.7941;;1662.5833333333333
01/05/2006;224762500000.0;60060083333.333336;65328250000.0;2.46;17.7;1.66;-18.63;46.2337;12.368;;55.11;;9558.0;0.3;0.4;34764166666.666664;;2048666.6666666667;;;12727.5;-6.7;;;36.67;82420408750.0;22253510362.5;18956694012.5;18956694012.5;;;;18.5;17756237500.0;417.7941;;1662.5833333333333
01/06/2006;224762500000.0;60060083333.333336;65328250000.0;2.46;17.7;1.66;-18.63;46.2337;12.368;137.1;46.97;13302.0;8610.0;0.3;0.4;34764166666.666664;;2048666.6666666667;90.62614;;12727.5;-6.7;;;36.67;82420408750.0;22253510362.5;18956694012.5;18956694012.5;;;;18.5;17756237500.0;417.7941;;1662.5833333333333
01/07/2006;224762500000.0;60060083333.333336;65328250000.0;2.46;17.7;1.66;-18.63;46.2337;12.368;;49.02;;9081.0;0.3;0.4;34764166666.666664;;2048666.6666666667;;;12727.5;-6.7;;;36.67;82420408750.0;22253510362.5;18956694012.5;18956694012.5;;;;18.5;17756237500.0;417.7941;;1662.5833333333333
01/08/2006;224762500000.0;60060083333.333336;65328250000.0;2.46;17.7;1.66;-18.63;46.2337;12.368;;48.3;;9297.0;0.3;0.4;34764166666.666664;;2048666.6666666667;;;12727.5;-6.7;;;36.67;82420408750.0;22253510362.5;18956694012.5;18956694012.5;;;;18.5;17756237500.0;417.7941;;1662.5833333333333
01/09/2006;224762500000.0;60060083333.333336;65328250000.0;2.46;17.7;1.66;-18.63;46.2337;12.368;139.9;49.72;15487.0;8719.0;0.3;0.4;34764166666.666664;;2048666.6666666667;90.30709;;12727.5;-6.7;;;36.67;82420408750.0;22253510362.5;18956694012.5;18956694012.5;;;;18.5;17756237500.0;417.7941;;1662.5833333333333
01/10/2006;224762500000.0;60060083333.333336;65328250000.0;2.46;17.7;1.66;-18.63;46.2337;12.368;;38.62;;10268.0;0.3;0.4;34764166666.666664;;2048666.6666666667;;;12727.5;-6.7;;;36.67;82420408750.0;22253510362.5;18956694012.5;18956694012.5;;;;18.5;17756237500.0;417.7941;;1662.5833333333333
01/11/2006;224762500000.0;60060083333.333336;65328250000.0;2.46;17.7;1.66;-18.63;46.2337;12.368;;47.81;;10014.0;0.3;0.4;34764166666.666664;;2048666.6666666667;;;12727.5;-6.7;;;36.67;82420408750.0;22253510362.5;18956694012.5;18956694012.5;;;;18.5;17756237500.0;417.7941;;1662.5833333333333
01/12/2006;224762500000.0;60060083333.333336;65328250000.0;2.46;17.7;1.66;-18.63;46.2337;12.368;141.5;40.19;15192.0;9620.0;0.3;0.4;34764166666.666664;;2048666.6666666667;90.82901;;12727.5;-6.7;;;36.67;82420408750.0;22253510362.5;18956694012.5;18956694012.5;;;;18.5;17756237500.0;417.7941;;1662.5833333333333
01/01/2007;257010000000.0;63914750000.0;69753750000.0;2.39;-2.85;2.89;74.1;46.10402;12.475;;35.32;;9635.0;0.3;0.4;41265333333.333336;4.8694;2048666.6666666667;;;13886.5;9.1;296.4166666666667;865.3333333333334;37.25;95736225000.0;25848780750.0;22019331750.0;22019331750.0;;;;54.583333333333336;20303790000.0;415.5223;1924.5960000000002;1645.4166666666667
01/02/2007;257010000000.0;63914750000.0;69753750000.0;2.39;-2.85;2.89;74.1;46.10402;12.475;;36.43;;8971.0;0.3;0.4;41265333333.333336;4.896;2048666.6666666667;;;13886.5;9.1;296.4166666666667;865.3333333333334;37.25;95736225000.0;25848780750.0;22019331750.0;22019331750.0;;;;54.583333333333336;20303790000.0;415.5223;1924.5960000000002;1645.4166666666667
01/03/2007;257010000000.0;63914750000.0;69753750000.0;2.39;-2.85;2.89;74.1;46.10402;12.475;142.1;45.09;11026.0;8972.0;0.3;0.4;41265333333.333336;4.8194;2048666.6666666667;90.82471;;13886.5;9.1;296.4166666666667;865.3333333333334;37.25;95736225000.0;25848780750.0;22019331750.0;22019331750.0;;;;54.583333333333336;20303790000.0;415.5223;1924.5960000000002;1645.4166666666667
01/04/2007;257010000000.0;63914750000.0;69753750000.0;2.39;-2.85;2.89;74.1;46.10402;12.475;;46.27;;8258.0;0.3;0.4;41265333333.333336;5.0439;2048666.6666666667;;;13886.5;9.1;296.4166666666667;865.3333333333334;37.25;95736225000.0;25848780750.0;22019331750.0;22019331750.0;;;;54.583333333333336;20303790000.0;415.5223;1924.5960000000002;1645.4166666666667
01/05/2007;257010000000.0;63914750000.0;69753750000.0;2.39;-2.85;2.89;74.1;46.10402;12.475;;38.1;;9345.0;0.3;0.4;41265333333.333336;5.1458;2048666.6666666667;;;13886.5;9.1;296.4166666666667;865.3333333333334;37.25;95736225000.0;25848780750.0;22019331750.0;22019331750.0;;;;54.583333333333336;20303790000.0;415.5223;1924.5960000000002;1645.4166666666667
01/06/2007;257010000000.0;63914750000.0;69753750000.0;2.39;-2.85;2.89;74.1;46.10402;12.475;143.7;45.18;13200.0;9202.0;0.3;0.4;41265333333.333336;5.4321;2048666.6666666667;90.7114;;13886.5;9.1;296.4166666666667;865.3333333333334;37.25;95736225000.0;25848780750.0;22019331750.0;22019331750.0;;;;54.583333333333336;20303790000.0;415.5223;1924.5960000000002;1645.4166666666667
01/07/2007;257010000000.0;63914750000.0;69753750000.0;2.39;-2.85;2.89;74.1;46.10402;12.475;;47.28;;9253.0;0.3;0.4;41265333333.333336;5.4084;2048666.6666666667;;;13886.5;9.1;296.4166666666667;865.3333333333334;37.25;95736225000.0;25848780750.0;22019331750.0;22019331750.0;;;;54.583333333333336;20303790000.0;415.5223;1924.5960000000002;1645.4166666666667
01/08/2007;257010000000.0;63914750000.0;69753750000.0;2.39;-2.85;2.89;74.1;46.10402;12.475;;67.72;;9123.0;0.3;0.4;41265333333.333336;5.1499;2048666.6666666667;;;13886.5;9.1;296.4166666666667;865.3333333333334;37.25;95736225000.0;25848780750.0;22019331750.0;22019331750.0;;;;54.583333333333336;20303790000.0;415.5223;1924.5960000000002;1645.4166666666667
01/09/2007;257010000000.0;63914750000.0;69753750000.0;2.39;-2.85;2.89;74.1;46.10402;12.475;145.3;81.27;15244.0;9703.0;0.3;0.4;41265333333.333336;4.9928;2048666.6666666667;90.78023;;13886.5;9.1;296.4166666666667;865.3333333333334;37.25;95736225000.0;25848780750.0;22019331750.0;22019331750.0;;;;54.583333333333336;20303790000.0;415.5223;1924.5960000000002;1645.4166666666667
01/10/2007;257010000000.0;63914750000.0;69753750000.0;2.39;-2.85;2.89;74.1;46.10402;12.475;;97.14;;7687.0;0.3;0.4;41265333333.333336;4.9576;2048666.6666666667;;;13886.5;9.1;296.4166666666667;865.3333333333334;37.25;95736225000.0;25848780750.0;22019331750.0;22019331750.0;;;;54.583333333333336;20303790000.0;415.5223;1924.5960000000002;1645.4166666666667
01/11/2007;257010000000.0;63914750000.0;69753750000.0;2.39;-2.85;2.89;74.1;46.10402;12.475;;114.79;;7320.0;0.3;0.4;41265333333.333336;4.7263;2048666.6666666667;;;13886.5;9.1;296.4166666666667;865.3333333333334;37.25;95736225000.0;25848780750.0;22019331750.0;22019331750.0;;;;54.583333333333336;20303790000.0;415.5223;1924.5960000000002;1645.4166666666667
01/12/2007;257010000000.0;63914750000.0;69753750000.0;2.39;-2.85;2.89;74.1;46.10402;12.475;145.5;129.49;6717.0;6860.0;0.3;0.4;41265333333.333336;4.6937;2048666.6666666667;90.79172;;13886.5;9.1;296.4166666666667;865.3333333333334;37.25;95736225000.0;25848780750.0;22019331750.0;22019331750.0;;;;54.583333333333336;20303790000.0;415.5223;1924.5960000000002;1645.4166666666667
01/01/2008;242003333333.33334;64708500000.0;70682916666.66667;3.52;47.28;1.78;-38.41;50.096509999999995;11.776;;135.12;;6345.0;0.3;0.4;35551750000.0;4.4925;2060416.6666666667;;;13482.333333333334;-2.9;;;38.86;94042495333.33333;25391473740.0;21629773926.666668;21629773926.666668;;;;51.833333333333336;19118263333.333332;397.5789;;1718.6666666666667
01/02/2008;242003333333.33334;64708500000.0;70682916666.66667;3.52;47.28;1.78;-38.41;50.096509999999995;11.776;;127.31;;6036.0;0.3;0.4;35551750000.0;4.6234;2060416.6666666667;;;13482.333333333334;-2.9;;;38.86;94042495333.33333;25391473740.0;21629773926.666668;21629773926.666668;;;;51.833333333333336;19118263333.333332;397.5789;;1718.6666666666667
01/03/2008;242003333333.33334;64708500000.0;70682916666.66667;3.52;47.28;1.78;-38.41;50.096509999999995;11.776;146.6;150.12;2236.0;5677.0;0.3;0.4;35551750000.0;4.445;2060416.6666666667;90.36823000000001;;13482.333333333334;-2.9;;;38.86;94042495333.33333;25391473740.0;21629773926.666668;21629773926.666668;;;;51.833333333333336;19118263333.333332;397.5789;;1718.6666666666667
01/04/2008;242003333333.33334;64708500000.0;70682916666.66667;3.52;47.28;1.78;-38.41;50.096509999999995;11.776;;167.5;;4700.0;0.3;0.4;35551750000.0;4.6432;2060416.6666666667;;;13482.333333333334;-2.9;;;38.86;94042495333.33333;25391473740.0;21629773926.666668;21629773926.666668;;;;51.833333333333336;19118263333.333332;397.5789;;1718.6666666666667
01/05/2008;242003333333.33334;64708500000.0;70682916666.66667;3.52;47.28;1.78;-38.41;50.096509999999995;11.776;;160.11;;3720.0;0.3;0.4;35551750000.0;4.8683;2060416.6666666667;;;13482.333333333334;-2.9;;;38.86;94042495333.33333;25391473740.0;21629773926.666668;21629773926.666668;;;;51.833333333333336;19118263333.333332;397.5789;;1718.6666666666667
01/06/2008;242003333333.33334;64708500000.0;70682916666.66667;3.52;47.28;1.78;-38.41;50.096509999999995;11.776;146.8;149.4;-2473.0;2712.0;0.3;0.4;35551750000.0;5.2103;2060416.6666666667;89.76945;;13482.333333333334;-2.9;;;38.86;94042495333.33333;25391473740.0;21629773926.666668;21629773926.666668;;;;51.833333333333336;19118263333.333332;397.5789;;1718.6666666666667
01/07/2008;242003333333.33334;64708500000.0;70682916666.66667;3.52;47.28;1.78;-38.41;50.096509999999995;11.776;;140.98;;3120.0;0.3;0.4;35551750000.0;5.0494;2060416.6666666667;;;13482.333333333334;-2.9;;;38.86;94042495333.33333;25391473740.0;21629773926.666668;21629773926.666668;;;;51.833333333333336;19118263333.333332;397.5789;;1718.6666666666667
01/08/2008;242003333333.33334;64708500000.0;70682916666.66667;3.52;47.28;1.78;-38.41;50.096509999999995;11.776;;137.11;;124.0;0.3;0.4;35551750000.0;4.7267;2060416.6666666667;;;13482.333333333334;-2.9;;;38.86;94042495333.33333;25391473740.0;21629773926.666668;21629773926.666668;;;;51.833333333333336;19118263333.333332;397.5789;;1718.6666666666667
01/09/2008;242003333333.33334;64708500000.0;70682916666.66667;3.52;47.28;1.78;-38.41;50.096509999999995;11.776;146.8;138.05;-6337.0;1220.0;0.3;0.4;35551750000.0;4.5701;2060416.6666666667;87.63492;;13482.333333333334;-2.9;;;38.86;94042495333.33333;25391473740.0;21629773926.666668;21629773926.666668;;;;51.833333333333336;19118263333.333332;397.5789;;1718.6666666666667
01/10/2008;242003333333.33334;64708500000.0;70682916666.66667;3.52;47.28;1.78;-38.41;50.096509999999995;11.776;;219.23;;307.0;0.3;0.4;35551750000.0;4.5789;2060416.6666666667;;;13482.333333333334;-2.9;;;38.86;94042495333.33333;25391473740.0;21629773926.666668;21629773926.666668;4.25;;;51.833333333333336;19118263333.333332;397.5789;;1718.6666666666667
01/11/2008;242003333333.33334;64708500000.0;70682916666.66667;3.52;47.28;1.78;-38.41;50.096509999999995;11.776;;260.6;;483.0;0.3;0.4;35551750000.0;4.2571;2060416.6666666667;;;13482.333333333334;-2.9;;;38.86;94042495333.33333;25391473740.0;21629773926.666668;21629773926.666668;2.75;;;51.833333333333336;19118263333.333332;397.5789;;1718.6666666666667
01/12/2008;242003333333.33334;64708500000.0;70682916666.66667;3.52;47.28;1.78;-38.41;50.096509999999995;11.776;145.6;312.4;-9778.0;971.0;0.3;0.4;35551750000.0;3.6238;2060416.6666666667;86.95358;;13482.333333333334;-2.9;;;38.86;94042495333.33333;25391473740.0;21629773926.666668;21629773926.666668;1.75;;;51.833333333333336;19118263333.333332;397.5789;;1718.6666666666667
01/01/2009;199565833333.33334;52191250000.0;55868500000.0;1.96;-44.32;-0.96;-153.93;53.3387;12.17;;316.3;;358.0;0.28;0.4;25458166666.666668;3.6699;2060416.6666666667;;1891166666.6666667;11265.583333333334;-16.4;336.4166666666667;870.1666666666666;49.14;98066650500.0;26477995635.0;22555329615.0;22555329615.0;1.25;;;27.083333333333332;15765700833.333334;409.8151;1924.6105;961.5833333333334
01/02/2009;199565833333.33334;52191250000.0;55868500000.0;1.96;-44.32;-0.96;-153.93;53.3387;12.17;;341.38;;942.0;0.28;0.4;25458166666.666668;3.6899;2060416.6666666667;;1891166666.6666667;11265.583333333334;-16.4;336.4166666666667;870.1666666666666;49.14;98066650500.0;26477995635.0;22555329615.0;22555329615.0;0.75;;;27.083333333333332;15765700833.333334;409.8151;1924.6105;961.5833333333334
01/03/2009;199565833333.33334;52191250000.0;55868500000.0;1.96;-44.32;-0.96;-153.93;53.3387;12.17;144.8;343.26;-9482.0;385.0;0.28;0.4;25458166666.666668;3.2497;2060416.6666666667;83.24837;1891166666.6666667;11265.583333333334;-16.4;336.4166666666667;870.1666666666666;49.14;98066650500.0;26477995635.0;22555329615.0;22555329615.0;0.0;;;27.083333333333332;15765700833.333334;409.8151;1924.6105;961.5833333333334
01/04/2009;199565833333.33334;52191250000.0;55868500000.0;1.96;-44.32;-0.96;-153.93;53.3387;12.17;;329.7;;755.0;0.28;0.4;25458166666.666668;3.4072;2060416.6666666667;;1891166666.6666667;11265.583333333334;-16.4;336.4166666666667;870.1666666666666;49.14;98066650500.0;26477995635.0;22555329615.0;22555329615.0;0.0;;;27.083333333333332;15765700833.333334;409.8151;1924.6105;961.5833333333334
01/05/2009;199565833333.33334;52191250000.0;55868500000.0;1.96;-44.32;-0.96;-153.93;53.3387;12.17;;322.33;;235.0;0.28;0.4;25458166666.666668;3.6206;2060416.6666666667;;1891166666.6666667;11265.583333333334;-16.4;336.4166666666667;870.1666666666666;49.14;98066650500.0;26477995635.0;22555329615.0;22555329615.0;0.0;;;27.083333333333332;15765700833.333334;409.8151;1924.6105;961.5833333333334
01/06/2009;199565833333.33334;52191250000.0;55868500000.0;1.96;-44.32;-0.96;-153.93;53.3387;12.17;143.7;331.85;-8450.0;405.0;0.28;0.4;25458166666.666668;3.7221;2060416.6666666667;81.84522;1891166666.6666667;11265.583333333334;-16.4;336.4166666666667;870.1666666666666;49.14;98066650500.0;26477995635.0;22555329615.0;22555329615.0;0.0;;;27.083333333333332;15765700833.333334;409.8151;1924.6105;961.5833333333334
01/07/2009;199565833333.33334;52191250000.0;55868500000.0;1.96;-44.32;-0.96;-153.93;53.3387;12.17;;320.89;;147.0;0.28;0.4;25458166666.666668;3.8238;2060416.6666666667;;1891166666.6666667;11265.583333333334;-16.4;336.4166666666667;870.1666666666666;49.14;98066650500.0;26477995635.0;22555329615.0;22555329615.0;0.0;;;27.083333333333332;15765700833.333334;409.8151;1924.6105;961.5833333333334
01/08/2009;199565833333.33334;52191250000.0;55868500000.0;1.96;-44.32;-0.96;-153.93;53.3387;12.17;;317.54;;834.0;0.28;0.4;25458166666.666668;3.7142;2060416.6666666667;;1891166666.6666667;11265.583333333334;-16.4;336.4166666666667;870.1666666666666;49.14;98066650500.0;26477995635.0;22555329615.0;22555329615.0;0.0;;;27.083333333333332;15765700833.333334;409.8151;1924.6105;961.5833333333334
01/09/2009;199565833333.33334;52191250000.0;55868500000.0;1.96;-44.32;-0.96;-153.93;53.3387;12.17;142.6;328.47;-6251.0;1167.0;0.28;0.4;25458166666.666668;3.6566;2060416.6666666667;81.58821999999999;1891166666.6666667;11265.583333333334;-16.4;336.4166666666667;870.1666666666666;49.14;98066650500.0;26477995635.0;22555329615.0;22555329615.0;0.0;;;27.083333333333332;15765700833.333334;409.8151;1924.6105;961.5833333333334
01/10/2009;199565833333.33334;52191250000.0;55868500000.0;1.96;-44.32;-0.96;-153.93;53.3387;12.17;;334.1;;938.0;0.28;0.4;25458166666.666668;3.5699;2060416.6666666667;;1891166666.6666667;11265.583333333334;-16.4;336.4166666666667;870.1666666666666;49.14;98066650500.0;26477995635.0;22555329615.0;22555329615.0;0.0;;;27.083333333333332;15765700833.333334;409.8151;1924.6105;961.5833333333334
01/11/2009;199565833333.33334;52191250000.0;55868500000.0;1.96;-44.32;-0.96;-153.93;53.3387;12.17;;333.12;;1517.0;0.28;0.4;25458166666.666668;3.7592;2060416.6666666667;;1891166666.6666667;11265.583333333334;-16.4;336.4166666666667;870.1666666666666;49.14;98066650500.0;26477995635.0;22555329615.0;22555329615.0;0.0;;;27.083333333333332;15765700833.333334;409.8151;1924.6105;961.5833333333334
01/12/2009;199565833333.33334;52191250000.0;55868500000.0;1.96;-44.32;-0.96;-153.93;53.3387;12.17;141.8;338.09;-5511.0;1084.0;0.28;0.4;25458166666.666668;3.8871;2060416.6666666667;81.77637;1891166666.6666667;11265.583333333334;-16.4;336.4166666666667;870.1666666666666;49.14;98066650500.0;26477995635.0;22555329615.0;22555329615.0;0.0;;;27.083333333333332;15765700833.333334;409.8151;1924.6105;961.5833333333334
01/01/2010;204408333333.33334;57568666666.666664;62088750000.0;2.49;27.04;-1.02;6.25;53.44809;12.014000000000001;;324.11;;1101.0;0.28;0.5;27765833333.333332;4.0025;2019000.0;;1903250000.0;11896.75;5.6;;;65.47;133826135833.33333;36133056675.0;30780011241.666668;30780011241.666668;0.0;8067.0;;30.25;16148258333.333334;421.838;;682.1666666666666
